Units: Ratio
Ref Chan:Resp Chan	0-Z:0-Z
Channel Name	I1 : I2
Channel Comment	 : 

Frequency	 Real	 Imaginary

Units:
Hz	V / V	 
3.3875000000000e+002	    -0.009307014	     0.002197455
3.4000000000000e+002	     -0.01035523	     0.002714271
3.4125000000000e+002	    -0.009815076	     0.002520927
3.4250000000000e+002	     -0.01076091	     0.001972304
3.4375000000000e+002	     -0.01233526	     0.002509105
3.4500000000000e+002	     -0.01297231	     0.002379835
3.4625000000000e+002	     -0.01331155	     0.002349189
3.4750000000000e+002	     -0.01461657	     0.001943978
3.4875000000000e+002	      -0.0155518	     0.001639264
3.5000000000000e+002	      -0.0208987	     0.001700595
3.5125000000000e+002	     -0.01484043	     0.005487865
3.5250000000000e+002	     -0.01578034	     0.003801838
3.5375000000000e+002	     -0.01717913	     0.002264405
3.5500000000000e+002	     -0.01860514	     0.003446204
3.5625000000000e+002	     -0.02095884	      0.00412605
3.5750000000000e+002	     -0.02189624	     0.005530534
3.5875000000000e+002	     -0.02485978	     0.007015126
3.6000000000000e+002	     -0.02660051	       0.0107074
3.6125000000000e+002	      -0.0289203	      0.01568702
3.6250000000000e+002	      -0.0307543	      0.02422175
3.6375000000000e+002	     -0.02678668	      0.03999679
3.6500000000000e+002	      -0.0044624	      0.05738107
3.6625000000000e+002	      0.03229411	      0.03775772
3.6750000000000e+002	      0.02469884	     0.007921241
3.6875000000000e+002	      0.01495455	     0.003170727
3.7000000000000e+002	      0.01075568	       0.0018947
3.7125000000000e+002	     0.007378416	  -4.348301e-005
3.7250000000000e+002	     0.005699499	  -1.947157e-005
3.7375000000000e+002	     0.004651175	   -0.0009016938
3.7500000000000e+002	     0.003000455	    -0.001112269
3.7625000000000e+002	     0.001611212	    -0.001968051
3.7750000000000e+002	    0.0007864918	    -0.002353727
3.7875000000000e+002	   -0.0006331737	    -0.002225768
3.8000000000000e+002	      -0.0011953	    -0.001984973
3.8125000000000e+002	    -0.001522594	    -0.002010342
3.8250000000000e+002	    -0.002197365	    -0.002347304
3.8375000000000e+002	    -0.003020605	    -0.001415693
3.8500000000000e+002	    -0.003821183	    -0.001508607
3.8625000000000e+002	    -0.004187882	   -0.0006840724
3.8750000000000e+002	    -0.003860309	   -0.0006417356
3.8875000000000e+002	    -0.004464875	    -0.001772924
3.9000000000000e+002	    -0.006203129	    -0.001913533
3.9125000000000e+002	     -0.00700031	      -0.0017278
3.9250000000000e+002	    -0.007613507	    -0.001704086
3.9375000000000e+002	    -0.007658287	    -0.001882117
3.9500000000000e+002	    -0.008730348	    -0.003440272
3.9625000000000e+002	      -0.0106314	    -0.003367319
3.9750000000000e+002	     -0.01087666	    -0.004399594
3.9875000000000e+002	     -0.01446287	    -0.005371518
4.0000000000000e+002	     -0.01897904	    -0.004925736
4.0125000000000e+002	     -0.02462103	   5.802505e-005
4.0250000000000e+002	     -0.02080885	     0.006597999
4.0375000000000e+002	      -0.0174239	     0.005155399
4.0500000000000e+002	     -0.01820367	     0.003776069
4.0625000000000e+002	     -0.01817578	     0.007563348
4.0750000000000e+002	     -0.01454205	     0.006262482
4.0875000000000e+002	     -0.01389188	     0.004555819
4.1000000000000e+002	     -0.01522319	     0.002325707
4.1125000000000e+002	     -0.01548697	     0.002326638
4.1250000000000e+002	     -0.01683637	     0.001253663
4.1375000000000e+002	     -0.01804811	    0.0004187977
4.1500000000000e+002	     -0.01877615	    0.0005893532
4.1625000000000e+002	     -0.01956268	    0.0005527729
4.1750000000000e+002	     -0.02088831	   -0.0006579965
4.1875000000000e+002	     -0.02223304	   -0.0007360227
4.2000000000000e+002	     -0.02395499	   -0.0008337501
4.2125000000000e+002	     -0.02527778	    0.0002140756
4.2250000000000e+002	     -0.02616461	    0.0007291834
4.2375000000000e+002	     -0.02628853	    0.0002175601
4.2500000000000e+002	     -0.02828698	    0.0005415055
4.2625000000000e+002	     -0.02951222	     0.002136236
4.2750000000000e+002	     -0.02779739	     0.002743205
4.2875000000000e+002	     -0.02969498	    0.0009973834
4.3000000000000e+002	     -0.03145639	     0.001852827
4.3125000000000e+002	     -0.03232732	     0.002151657
4.3250000000000e+002	     -0.03319438	     0.003279927
4.3375000000000e+002	      -0.0343782	     0.003388203
4.3500000000000e+002	     -0.03493608	     0.003326868
4.3625000000000e+002	     -0.03723052	     0.002316602
4.3750000000000e+002	     -0.03898941	     0.003339973
4.3875000000000e+002	      -0.0398614	     0.003036968
4.4000000000000e+002	     -0.04367577	     0.003329799
4.4125000000000e+002	     -0.04421381	     0.003321034
4.4250000000000e+002	     -0.04555248	     0.001764431
4.4375000000000e+002	     -0.05034301	      0.00041202
4.4500000000000e+002	     -0.05484753	   -0.0008591094
4.4625000000000e+002	      -0.0597072	     0.000940001
4.4750000000000e+002	     -0.06308302	    0.0005766909
4.4875000000000e+002	     -0.06719048	    0.0007109336
4.5000000000000e+002	     -0.07376964	    -0.002650172
4.5125000000000e+002	     -0.07969522	  -6.067177e-005
4.5250000000000e+002	     -0.08814912	    -0.002187658
4.5375000000000e+002	      -0.1007591	    -0.003332025
4.5500000000000e+002	      -0.1130843	    -0.003465959
4.5625000000000e+002	      -0.1303477	    -0.003037834
4.5750000000000e+002	      -0.1503705	    -0.004159852
4.5875000000000e+002	      -0.1815906	    -0.008635701
4.6000000000000e+002	      -0.2358995	      0.00615475
4.6125000000000e+002	      -0.2937395	      0.01695261
4.6250000000000e+002	      -0.3990132	      0.04322128
4.6375000000000e+002	      -0.6042284	       0.1313189
4.6500000000000e+002	       -1.034789	       0.5644456
4.6625000000000e+002	     0.008032241	        2.503857
4.6750000000000e+002	        1.016781	       0.3800299
4.6875000000000e+002	       0.5911937	       0.1062978
4.7000000000000e+002	       0.4143728	       0.0419266
4.7125000000000e+002	        0.320172	      0.01671349
4.7250000000000e+002	       0.2513905	     0.007526794
4.7375000000000e+002	       0.2229965	      0.01428532
4.7500000000000e+002	        0.197327	     0.006610532
4.7625000000000e+002	       0.1768812	     0.003621801
4.7750000000000e+002	       0.1607056	      0.00121794
4.7875000000000e+002	       0.1469963	    0.0005520698
4.8000000000000e+002	       0.1365683	   -0.0003994217
4.8125000000000e+002	       0.1261358	    -0.001444778
4.8250000000000e+002	       0.1164882	   -0.0006693279
4.8375000000000e+002	       0.1105097	     0.001651508
4.8500000000000e+002	       0.1065044	     0.001667077
4.8625000000000e+002	       0.1013909	     0.001211079
4.8750000000000e+002	      0.09694557	     0.001140009
4.8875000000000e+002	      0.09142304	     0.002838366
4.9000000000000e+002	      0.08861917	     0.004123782
4.9125000000000e+002	      0.08587757	     0.005014145
4.9250000000000e+002	      0.08329228	     0.004967071
4.9375000000000e+002	       0.0804912	     0.005218179
4.9500000000000e+002	      0.07860277	     0.005976418
4.9625000000000e+002	      0.07606021	     0.006444054
4.9750000000000e+002	      0.07494055	     0.005305805
4.9875000000000e+002	      0.07229117	     0.005785349
5.0000000000000e+002	      0.06929936	     0.006945529
